"Country.Code","City","Location","Latitude","Longitude","Pollutant","Source.Name","Unit","value","LastUpdated","Country.Label","Department","Region","Postal_Code"
"FR","Le Petit-Quevilly","Inconnu","49.4341620000421","1.06705269987794","NO2","EEA France","µg/m³","35.40","2024-03-11 10:00:00","France","Seine-Maritime","Normandie","76140"
"FR","Bassens","Inconnu","44.9002950000358","-0.515834999700427","O3","EEA France","µg/m³","41.10","2024-09-18 23:00:00","France","Gironde","Nouvelle-Aquitaine","33530"
"FR","Blois","Inconnu","47.5865439999998","1.32653300017541","NO","EEA France","µg/m³","26.10","2024-09-16 08:00:00","France","Loir-et-Cher","Centre-Val de Loire","41000"
"FR","Bordeaux","Inconnu","44.8338240000015","-0.598524999757059","NO","EEA France","µg/m³","64.50","2024-09-16 08:00:00","France","Gironde","Nouvelle-Aquitaine","33000"
"FR","Limoges","Inconnu","45.8422049998752","1.25968899965965","PM2.5","EEA France","µg/m³","7.20","2024-09-18 23:00:00","France","Haute-Vienne","Nouvelle-Aquitaine","87085"
"FR","Limoges","Inconnu","45.8422049998752","1.25968899965965","PM10","EEA France","µg/m³","10.20","2024-09-18 23:00:00","France","Haute-Vienne","Nouvelle-Aquitaine","87085"
"FR","Puteaux","La Défense","48.8913880002415","2.24055599987591","PM10","EEA France","µg/m³","8.40","2020-12-31 14:00:00","France","Hauts-de-Seine","Île-de-France","92800"
"FR","Vannes","Université Tous Ages de Vannes et sa région","47.6489200000658","-2.76399000037999","O3","EEA France","µg/m³","70.80","2024-09-18 23:00:00","France","Morbihan","Bretagne","56000"
"FR","Vannes","Université Tous Ages de Vannes et sa région","47.6489200000658","-2.76399000037999","PM10","EEA France","µg/m³","37.90","2024-09-18 23:00:00","France","Morbihan","Bretagne","56000"
"FR","Vannes","Université Tous Ages de Vannes et sa région","47.6489200000658","-2.76399000037999","NO2","EEA France","µg/m³","7.50","2024-09-18 23:00:00","France","Morbihan","Bretagne","56000"
"FR","Montceau-les-Mines","Inconnu","46.6787830000584","4.36689299992175","PM2.5","EEA France","µg/m³","5.60","2024-09-16 08:00:00","France","Saône-et-Loire","Bourgogne-Franche-Comté","71300"
"FR","Pusignan","Stade Louis Durand","45.7532999996927","5.07219999998525","PM2.5","EEA France","µg/m³","4.70","2024-09-18 23:00:00","France","Rhône","Auvergne-Rhône-Alpes","69330"
"FR","Villemomble","Inconnu","48.881946999811","2.50722199958953","NO","EEA France","µg/m³","58.10","2024-09-17 23:00:00","France","Seine-Saint-Denis","Île-de-France","93250"
"FR","Paris","2e Arrondissement","48.8702740002815","2.33250000022179","NO","EEA France","µg/m³","58.10","2024-09-17 23:00:00","France","Paris","Île-de-France","75002"
"FR","Saint-Martin-du-Tertre","Stade Raymond Fosset","49.1002769998272","2.34388900039566","PM10","EEA France","µg/m³","20.10","2024-09-17 23:00:00","France","Val-d'Oise","Île-de-France","95270"
"FR","Saint-Martin-du-Tertre","Stade Raymond Fosset","49.1002769998272","2.34388900039566","PM2.5","EEA France","µg/m³","9.30","2024-09-17 23:00:00","France","Val-d'Oise","Île-de-France","95270"
"FR","Vitry-sur-Seine","Inconnu","48.7758980000422","2.37578800006495","NO2","EEA France","µg/m³","10.10","2024-03-11 10:00:00","France","Val-de-Marne","Île-de-France","94400"
"FR","Neuilly-sur-Seine","Inconnu","48.8813900000285","2.27805599983326","O3","EEA France","µg/m³","64.00","2024-03-11 10:00:00","France","Hauts-de-Seine","Île-de-France","92200"
"FR","Pointe-à-Pitre","Inconnu","16.2367399997","-61.534099999799","NO","EEA France","µg/m³","-0.10","2024-09-17 23:00:00","France","Guadeloupe","Guadeloupe","97110"
