LastUpdated,Postal_Code,City,NO2,O3,PM10,PM2.5,Latitude,Longitude,Country.Label,Department,Region,Altitude Moyenne,Superficie,p16_pop,p17_pop,p18_pop,p19_pop,p20_pop,p21_pop,p24_pop
2024-03-01 10:00:00,38560,Champ-sur-Drac,9.0,76.8,,,45.0795400001299,5.72865300007762,France,Isère,Auvergne-Rhône-Alpes,420.0,885.0,3020.0,3007,3090.0,3172.0,3255.0,3339.0,3172.0
2018-02-13 08:00:00,38600,Fontaine,59.95,0.75,13.08,,45.1904389994632,5.686964,France,Isère,Auvergne-Rhône-Alpes,307.0,669.0,22411.0,22523,22906.0,23211.0,23049.0,22891.0,23211.0
2024-09-16 23:00:00,38920,Crolles,2.0,107.2,5.5,2.4,45.2796999998768,5.882199999603,France,Isère,Auvergne-Rhône-Alpes,298.0,1451.0,8296.0,8247,8260.0,8293.0,8193.0,8317.0,8293.0
2024-03-04 07:00:00,39000,Lons-le-Saunier,,53.2,,4.1,46.671307,5.556806,France,Jura,Bourgogne-Franche-Comté,287.0,762.0,17364.0,17291,17320.0,17189.0,17092.0,17043.0,17189.0
2024-09-16 08:00:00,39000,Lons-le-Saunier,,41.0,,5.1,46.6713200001368,5.55661999971506,France,Jura,Bourgogne-Franche-Comté,287.0,762.0,17364.0,17291,17320.0,17189.0,17092.0,17043.0,17189.0
2024-09-18 23:00:00,39100,Dole,9.4,61.7,12.7,7.6,47.0967200000337,5.49638900016394,France,Jura,Bourgogne-Franche-Comté,227.0,3810.0,23579.0,23708,23770.0,23711.0,23611.0,23775.0,820.0
2024-03-11 10:00:00,39500,Damparis,16.4,,,,47.0656399997769,5.41502800007799,France,Jura,Bourgogne-Franche-Comté,203.0,885.0,2727.0,2694,2662.0,2629.0,2621.0,2603.0,859.0
2024-03-11 10:00:00,39500,Tavaux,10.0,,,,47.0426099999585,5.40089700029717,France,Jura,Bourgogne-Franche-Comté,192.0,1391.0,3908.0,3918,3938.0,3957.0,3934.0,3923.0,859.0
2023-06-01 09:00:00,40000,Mont-de-Marsan,12.9,16.2,18.5,3.0,43.8960516305414,-0.490616689052445,France,Landes,Nouvelle-Aquitaine,58.0,3661.0,29885.0,29554,29683.0,29807.0,29953.0,30674.0,29807.0
2024-03-11 08:00:00,40000,Mont-de-Marsan,18.8,16.2,11.1,16.8,43.8889729996928,-0.507028000198241,France,Landes,Nouvelle-Aquitaine,58.0,3661.0,29885.0,29554,29683.0,29807.0,29953.0,30674.0,29807.0
2023-10-12 10:00:00,40100,Dax,8.0,0.3,27.0,11.5,43.7047196490079,-1.03861416519331,France,Landes,Nouvelle-Aquitaine,14.0,1970.0,20891.0,20681,20762.0,20843.0,21044.0,21347.0,20843.0
2024-03-04 08:00:00,40400,Tartas,,,3.4,,43.838333,-0.810833,France,Landes,Nouvelle-Aquitaine,45.0,3038.0,3245.0,3260,3242.0,3225.0,3209.0,3191.0,384.0
2024-09-16 08:00:00,40400,Tartas,,,9.2,,43.8388750000506,-0.812029999920392,France,Landes,Nouvelle-Aquitaine,45.0,3038.0,3245.0,3260,3242.0,3225.0,3209.0,3191.0,384.0
2018-04-25 02:00:00,41000,Blois,4.6,80.68,15.35,6.0,47.5946059994655,1.303647,France,Loir-et-Cher,Centre-Val de Loire,103.0,3752.0,45687.0,46086,45871.0,45898.0,46660.0,46813.0,45898.0
2024-01-29 18:00:00,41000,Blois,19.2,39.0,10.5,6.0,47.5945165359368,1.30173969506476,France,Loir-et-Cher,Centre-Val de Loire,103.0,3752.0,45687.0,46086,45871.0,45898.0,46660.0,46813.0,45898.0
2024-09-16 08:00:00,41000,Blois,44.2,32.57316419510452,23.84804359478292,11.6,47.5865439999998,1.32653300017541,France,Loir-et-Cher,Centre-Val de Loire,103.0,3752.0,45687.0,46086,45871.0,45898.0,46660.0,46813.0,45898.0
2024-09-18 23:00:00,41000,Blois,25.5,32.5,24.0,14.2,47.5942569998293,1.30266699988141,France,Loir-et-Cher,Centre-Val de Loire,103.0,3752.0,45687.0,46086,45871.0,45898.0,46660.0,46813.0,45898.0
2024-09-18 23:00:00,42000,Saint-Étienne,22.8,,14.1,,45.4479800001969,4.38876400007321,France,Loire,Auvergne-Rhône-Alpes,633.0,7999.0,171924.0,172565,173089.0,173821.0,174082.0,172718.0,171924.0
2024-09-18 23:00:00,42300,Roanne,20.1,27.6,2.9,,46.0411100002979,4.07465600019981,France,Loire,Auvergne-Rhône-Alpes,275.0,1607.0,34685.0,34366,34004.0,33809.0,34415.0,34762.0,7653.0
2024-09-18 23:00:00,42350,La Talaudière,13.3,39.9,14.2,,45.4817769997815,4.42966699978649,France,Loire,Auvergne-Rhône-Alpes,525.0,768.0,6734.0,6860,6931.0,6977.0,7044.0,7073.0,6977.0
2023-01-25 13:00:00,42400,Saint-Chamond,14.9,30.4,-1.0,3.7,45.4753270000971,4.51500300008891,France,Loire,Auvergne-Rhône-Alpes,520.0,5510.0,35339.0,34967,34979.0,34841.0,35309.0,35068.0,34841.0
2016-11-29 02:00:00,42520,Roisey,4.5,35.5,20.5,,45.3895622059041,4.61581342439134,France,Loire,Auvergne-Rhône-Alpes,700.0,1306.0,917.0,936,954.0,980.0,989.0,999.0,460.0
2024-01-02 10:00:00,42800,Rive-de-Gier,48.5,,22.1,,45.533406631012,4.62394317771262,France,Loire,Auvergne-Rhône-Alpes,295.0,735.0,15156.0,15184,15105.0,14978.0,15086.0,15214.0,496.0
2024-09-16 08:00:00,43000,Le Puy-en-Velay,3.8,86.6,1.8,,45.038999999839,3.88700099970405,France,Haute-Loire,Auvergne-Rhône-Alpes,750.0,1687.0,19115.0,18995,19061.0,19215.0,18947.0,18629.0,1473.0
2016-12-05 18:00:00,43160,Sembadel,,76.75,,,45.2747534308148,3.68791661796576,France,Haute-Loire,Auvergne-Rhône-Alpes,1041.0,1861.0,230.0,229,227.0,227.0,227.0,233.0,45.0
2024-09-16 14:00:00,43430,Fay-sur-Lignon,,90.5,,,44.9837699997223,4.22600599991629,France,Haute-Loire,Auvergne-Rhône-Alpes,1195.0,1335.0,368.0,363,357.0,355.0,358.0,354.0,205.0
2024-09-16 23:00:00,44000,Nantes,8.6,58.0,8.9,4.1,47.2224999999634,-1.53750000004799,France,Loire-Atlantique,Pays de la Loire,18.0,6577.0,306694.0,309346,314138.0,318808.0,320732.0,323204.0,333987.0
2024-09-16 08:00:00,44320,Frossay,6.9,,5.7,3.7,47.2474699997468,-1.93661899963548,France,Loire-Atlantique,Pays de la Loire,13.0,5991.0,3227.0,3221,3218.0,3216.0,3228.0,3248.0,2930.0
2024-03-11 09:00:00,44340,Bouguenais,9.4,,9.5,5.0,47.1859199997665,-1.59149719997376,France,Loire-Atlantique,Pays de la Loire,22.0,3112.0,19049.0,19331,19658.0,19903.0,20450.0,20410.0,19903.0
2024-09-16 08:00:00,44360,Saint-Étienne-de-Montluc,3.9,,5.2,2.7,47.2831800000453,-1.78316400017161,France,Loire-Atlantique,Pays de la Loire,26.0,5738.0,6952.0,7129,7300.0,7515.0,7578.0,7658.0,3754.0
2021-03-23 03:00:00,44480,Donges,6.6,,16.2,9.6,47.3240969999791,-2.08156700007113,France,Loire-Atlantique,Pays de la Loire,5.0,4955.0,7852.0,7961,8038.0,8152.0,8109.0,8113.0,8152.0
2024-03-04 07:00:00,44480,Donges,1.7,,16.2,9.6,47.322826,-2.039853,France,Loire-Atlantique,Pays de la Loire,5.0,4955.0,7852.0,7961,8038.0,8152.0,8109.0,8113.0,8152.0
2024-03-11 09:00:00,44480,Donges,10.5,,6.6,3.7,47.3227039997187,-2.03924400015057,France,Loire-Atlantique,Pays de la Loire,5.0,4955.0,7852.0,7961,8038.0,8152.0,8109.0,8113.0,8152.0
2024-09-16 23:00:00,44480,Donges,2.9,,6.1,2.4,47.3191570002322,-2.06695300041656,France,Loire-Atlantique,Pays de la Loire,5.0,4955.0,7852.0,7961,8038.0,8152.0,8109.0,8113.0,8152.0
2021-07-14 18:00:00,44550,Montoir-de-Bretagne,1.3,,26.5,13.7,47.3315476635576,-2.1516268022174,France,Loire-Atlantique,Pays de la Loire,3.0,2967.0,7079.0,7088,7148.0,7180.0,7216.0,7252.0,7180.0
2024-09-18 23:00:00,44550,Montoir-de-Bretagne,8.0,,26.5,13.7,47.3210799999773,-2.12732200005993,France,Loire-Atlantique,Pays de la Loire,3.0,2967.0,7079.0,7088,7148.0,7180.0,7216.0,7252.0,7180.0
2024-03-11 07:00:00,44570,Trignac,6.6,,,,47.3157270003001,-2.19076399974636,France,Loire-Atlantique,Pays de la Loire,3.0,1424.0,7871.0,7868,7926.0,7983.0,8101.0,8106.0,7983.0
2024-09-16 23:00:00,44600,Saint-Nazaire,6.15,60.2,5.8,2.5,47.2641200000181,-2.24985799984573,France,Loire-Atlantique,Pays de la Loire,16.0,4815.0,69719.0,69993,70619.0,71394.0,71887.0,72057.0,71394.0
2024-09-16 23:00:00,44830,Bouaye,,55.1,,,47.1460880000449,-1.69026900014682,France,Loire-Atlantique,Pays de la Loire,19.0,1407.0,7620.0,7844,7914.0,8008.0,8102.0,8144.0,8008.0
2024-09-18 23:00:00,45140,Saint-Jean-de-la-Ruelle,9.0,,41.7,18.0,47.910300000205,1.87343100039226,France,Loiret,Centre-Val de Loire,111.0,609.0,16298.0,16273,16445.0,16411.0,16570.0,16594.0,1053.0
2024-03-04 08:00:00,45200,Montargis,35.6,64.5,28.6,17.4,48.006935,2.74001,France,Loiret,Centre-Val de Loire,91.0,445.0,14222.0,14643,14789.0,14976.0,14738.0,15061.0,13233.0
2024-09-16 08:00:00,45200,Montargis,42.4,64.5,28.6,12.1,48.0069349997759,2.7401109996672,France,Loiret,Centre-Val de Loire,91.0,445.0,14222.0,14643,14789.0,14976.0,14738.0,15061.0,13233.0
2024-09-18 23:00:00,45200,Montargis,17.7,64.5,28.6,13.2,48.0014499999424,2.72617999990292,France,Loiret,Centre-Val de Loire,91.0,445.0,14222.0,14643,14789.0,14976.0,14738.0,15061.0,13233.0
2018-04-25 02:00:00,45700,Villemandeur,3.35,81.6,25.05,14.05,47.9979809994662,2.720156,France,Loiret,Centre-Val de Loire,92.0,1134.0,6864.0,6815,6767.0,6782.0,6835.0,6846.0,1463.0
2018-04-25 02:00:00,45700,Villemandeur,3.35,81.6,25.05,14.05,47.9979809994662,2.720156,France,Loiret,Centre-Val de Loire,96.0,502.0,212.0,212,210.0,208.0,206.0,201.0,1463.0
2020-12-14 13:00:00,45700,Villemandeur,9.1,37.1,45.5,41.2,47.9979271894844,2.71951477537923,France,Loiret,Centre-Val de Loire,92.0,1134.0,6864.0,6815,6767.0,6782.0,6835.0,6846.0,1463.0
2020-12-14 13:00:00,45700,Villemandeur,9.1,37.1,45.5,41.2,47.9979271894844,2.71951477537923,France,Loiret,Centre-Val de Loire,96.0,502.0,212.0,212,210.0,208.0,206.0,201.0,1463.0
2018-04-25 02:00:00,45760,Marigny-les-Usages,,69.33,,,47.9590139994661,2.010036,France,Loiret,Centre-Val de Loire,118.0,967.0,1494.0,1560,1627.0,1692.0,1755.0,1818.0,2094.0
2024-09-18 23:00:00,45760,Marigny-les-Usages,,74.1,,,47.9589729999032,2.00927799980123,France,Loiret,Centre-Val de Loire,118.0,967.0,1494.0,1560,1627.0,1692.0,1755.0,1818.0,2094.0
2018-04-25 02:00:00,45800,Saint-Jean-de-Braye,9.93,,6.8,8.3,47.9180779994661,1.966347,France,Loiret,Centre-Val de Loire,110.0,1371.0,20376.0,20751,21054.0,21288.0,21396.0,21700.0,494.0
2022-12-31 01:00:00,45800,Saint-Jean-de-Braye,3.2,,6.8,3.9,47.9173751802827,1.96625944333933,France,Loiret,Centre-Val de Loire,110.0,1371.0,20376.0,20751,21054.0,21288.0,21396.0,21700.0,494.0
2018-12-27 08:00:00,47000,Agen,23.2,1.1,16.0,,44.1922219994633,0.623889,France,Lot-et-Garonne,Nouvelle-Aquitaine,65.0,1152.0,33569.0,33576,33012.0,32602.0,32214.0,32485.0,32602.0
2024-03-04 08:00:00,47200,Marmande,33.4,,9.8,5.7,44.508656,0.142503,France,Lot-et-Garonne,Nouvelle-Aquitaine,43.0,4491.0,17645.0,17691,17534.0,17421.0,17265.0,17239.0,1632.0
2024-09-16 08:00:00,47200,Marmande,24.8,,15.5,2.0,44.5087799997058,0.142694999651937,France,Lot-et-Garonne,Nouvelle-Aquitaine,43.0,4491.0,17645.0,17691,17534.0,17421.0,17265.0,17239.0,1632.0
2024-09-16 23:00:00,49080,Bouchemaine,,66.3,,,47.4301640001622,-0.610063999718759,France,Maine-et-Loire,Pays de la Loire,44.0,2053.0,6709.0,6774,6796.0,6774.0,6757.0,6690.0,6774.0
2024-09-16 23:00:00,49300,Cholet,6.5,64.4,6.5,,47.0544429999979,-0.886110999943241,France,Maine-et-Loire,Pays de la Loire,116.0,8747.0,53718.0,53917,54186.0,54037.0,54357.0,53936.0,54037.0
2024-09-18 23:00:00,50000,Saint-Lô,10.4,72.9,43.6,,49.1163900000927,-1.08472200006952,France,Manche,Normandie,79.0,920.0,915.0,919,924.0,955.0,964.0,974.0,544.0
2024-09-18 23:00:00,50000,Saint-Lô,10.4,72.9,43.6,,49.1163900000927,-1.08472200006952,France,Manche,Normandie,68.0,2326.0,18961.0,19116,19024.0,19050.0,19206.0,19373.0,544.0
2021-12-09 01:00:00,50100,Cherbourg-en-Cotentin,2.4,82.0,13.8,3.7,49.6363812210033,-1.62666931648363,France,Manche,Normandie,46.0,1580.0,80076.0,79200,79144.0,78549.0,77789.0,77808.0,79144.0
2024-09-16 08:00:00,50100,Cherbourg-en-Cotentin,8.8,70.1307783890303,7.1,3.7,49.6338900002764,-1.62472220013899,France,Manche,Normandie,46.0,1580.0,80076.0,79200,79144.0,78549.0,77789.0,77808.0,79144.0
2024-09-18 23:00:00,50100,Cherbourg-en-Cotentin,28.3,70.1,44.1,23.5,49.6422500002307,-1.62436100013966,France,Manche,Normandie,46.0,1580.0,80076.0,79200,79144.0,78549.0,77789.0,77808.0,79144.0
2024-09-16 23:00:00,51100,Reims,18.05,56.9,17.25,7.949999999999999,49.2241669997297,4.02055599976787,France,Marne,Grand Est,93.0,4692.0,183113.0,182460,182211.0,181194.0,180318.0,179380.0,181194.0
2018-01-05 13:00:00,51110,Bourgogne-Fresne,15.18,62.8,10.65,,49.3491275183707,4.06959281588246,France,Marne,Grand Est,85.0,1442.0,1383.0,1396,1409.0,1422.0,1432.0,1442.0,1074.0
2024-07-23 13:00:00,51300,Vitry-le-François,2.2,30.8,,,48.7266000002082,4.59478099976097,France,Marne,Grand Est,100.0,635.0,12552.0,12133,11743.0,11376.0,11458.0,11454.0,95.0
2024-07-23 13:00:00,51300,Vitry-le-François,2.2,30.8,,,48.7266000002082,4.59478099976097,France,Marne,Grand Est,120.0,1770.0,844.0,828,828.0,830.0,826.0,838.0,95.0
2024-09-16 23:00:00,52100,Saint-Dizier,5.4,67.2,13.3,5.6,48.6458359997777,4.96611099961485,France,Haute-Marne,Grand Est,156.0,4838.0,24932.0,24012,23382.0,22928.0,23085.0,23068.0,424.0
2024-09-16 23:00:00,52100,Saint-Dizier,5.4,67.2,13.3,5.6,48.6458359997777,4.96611099961485,France,Haute-Marne,Grand Est,148.0,822.0,452.0,440,428.0,424.0,422.0,420.0,424.0
2024-03-11 07:00:00,53000,Laval,5.9,58.4,-1.0,4.0,48.0694300001585,-0.767691999765811,France,Mayenne,Pays de la Loire,82.0,3431.0,49492.0,49728,49573.0,49733.0,49617.0,49657.0,49733.0
2024-09-18 23:00:00,53000,Laval,10.3,58.4,-1.0,4.0,48.0710599997756,-0.767080000020623,France,Mayenne,Pays de la Loire,82.0,3431.0,49492.0,49728,49573.0,49733.0,49617.0,49657.0,49733.0
2024-09-16 23:00:00,53290,Saint-Denis-d'Anjou,3.3,61.0,5.3,2.9,47.7877299999136,-0.444044000271216,France,Mayenne,Pays de la Loire,60.0,825.0,376.0,364,352.0,340.0,339.0,336.0,203.0
2024-09-16 23:00:00,53290,Saint-Denis-d'Anjou,3.3,61.0,5.3,2.9,47.7877299999136,-0.444044000271216,France,Mayenne,Pays de la Loire,58.0,4180.0,1557.0,1558,1550.0,1548.0,1545.0,1528.0,203.0
2024-09-16 23:00:00,53290,Saint-Denis-d'Anjou,3.3,61.0,5.3,2.9,47.7877299999136,-0.444044000271216,France,Mayenne,Pays de la Loire,60.0,1327.0,529.0,528,526.0,525.0,526.0,525.0,203.0
2024-01-29 18:00:00,54000,Nancy,39.7,,,11.1,48.6963231696882,6.14612046034746,France,Meurthe-et-Moselle,Grand Est,231.0,1494.0,104592.0,104286,104885.0,105058.0,104403.0,104260.0,104885.0
2024-03-11 09:00:00,54000,Nancy,6.1,,,11.1,48.6858560002873,6.17511099989272,France,Meurthe-et-Moselle,Grand Est,231.0,1494.0,104592.0,104286,104885.0,105058.0,104403.0,104260.0,104885.0
2024-09-16 08:00:00,54160,Frolois,,,10.8,,48.5654449997811,6.12957799966176,France,Meurthe-et-Moselle,Grand Est,272.0,937.0,708.0,708,703.0,700.0,705.0,709.0,187.0
2020-03-26 13:00:00,54210,Saint-Nicolas-de-Port,6.5,,,,48.6333389994676,6.304828,France,Meurthe-et-Moselle,Grand Est,234.0,834.0,7573.0,7520,7466.0,7417.0,7383.0,7364.0,424.0
2024-09-18 23:00:00,54230,Neuves-Maisons,,,48.7,,48.6149139999688,6.10767200024852,France,Meurthe-et-Moselle,Grand Est,241.0,450.0,6820.0,6729,6653.0,6633.0,6629.0,6619.0,2826.0
2024-03-04 08:00:00,54520,Laxou,14.1,,,7.5,48.68871,6.15426,France,Meurthe-et-Moselle,Grand Est,322.0,1595.0,14321.0,14444,14300.0,14366.0,14445.0,14671.0,14366.0
2024-03-11 09:00:00,54600,Villers-lès-Nancy,4.1,85.0,,,48.6569440000801,6.1360219996737,France,Meurthe-et-Moselle,Grand Est,330.0,1000.0,14455.0,14415,14558.0,14525.0,14305.0,14761.0,14525.0
2023-09-18 13:00:00,54700,Atton,23.3,,1.4,,48.8863869997662,6.09361099988959,France,Meurthe-et-Moselle,Grand Est,205.0,1584.0,813.0,832,852.0,872.0,878.0,883.0,872.0
2024-09-16 08:00:00,54700,Pont-à-Mousson,,,11.3,,48.9149999999374,6.05833600022855,France,Meurthe-et-Moselle,Grand Est,214.0,2153.0,14404.0,14228,14434.0,14497.0,14357.0,14338.0,872.0
2021-03-17 04:00:00,55000,Bar-le-Duc,7.7,50.5,10.8,,48.7758318853958,5.16278861773887,France,Meuse,Grand Est,252.0,2369.0,15221.0,14985,14733.0,14625.0,14592.0,14668.0,14625.0
2019-05-02 13:00:00,55130,Houdelaincourt,6.0,92.4,93.2,104.2,48.5492988706458,5.46068793225859,France,Meuse,Grand Est,335.0,1613.0,306.0,299,291.0,285.0,279.0,273.0,290.0
2024-09-16 08:00:00,55160,Jonville-en-Woëvre,7.5,71.2,17.2,11.2,49.0658299999143,5.78555600021588,France,Meuse,Grand Est,213.0,1086.0,149.0,149,148.0,148.0,147.0,145.0,346.0
2024-03-09 00:00:00,55430,Belleville-sur-Meuse,13.7,,,9.2,49.1677799998708,5.38746100010222,France,Meuse,Grand Est,255.0,1016.0,3092.0,3092,3066.0,3040.0,3020.0,3021.0,3040.0
2017-05-31 09:00:00,56000,Vannes,24.85,8.03,23.0,13.1,47.6566951743188,-2.75819623151342,France,Morbihan,Bretagne,21.0,3323.0,53218.0,53352,53438.0,53719.0,54017.0,54420.0,53719.0
2024-01-29 18:00:00,56000,Vannes,9.3,38.5,23.0,13.1,47.648889066211,-2.76389155041474,France,Morbihan,Bretagne,21.0,3323.0,53218.0,53352,53438.0,53719.0,54017.0,54420.0,53719.0
2024-09-18 23:00:00,56000,Vannes,7.5,70.8,37.9,21.5,47.6489200000658,-2.76399000037999,France,Morbihan,Bretagne,21.0,3323.0,53218.0,53352,53438.0,53719.0,54017.0,54420.0,53719.0
2020-12-03 01:00:00,56100,Lorient,6.8,76.0,30.2,16.9,47.7522102114299,-3.37565324205297,France,Morbihan,Bretagne,18.0,1483.0,57274.0,57149,57084.0,57246.0,57412.0,57846.0,57246.0
2024-01-29 18:00:00,56100,Lorient,10.3,41.7,30.2,16.9,47.742485358103,-3.3948053239104,France,Morbihan,Bretagne,18.0,1483.0,57274.0,57149,57084.0,57246.0,57412.0,57846.0,57246.0
2024-03-11 10:00:00,56100,Lorient,5.8,48.90028586742898,37.2,22.0,47.7589450001341,-3.36938000009845,France,Morbihan,Bretagne,18.0,1483.0,57274.0,57149,57084.0,57246.0,57412.0,57846.0,57246.0
2024-09-18 23:00:00,56100,Lorient,6.1,82.0,38.7,22.3,47.7424999999031,-3.395009999658,France,Morbihan,Bretagne,18.0,1483.0,57274.0,57149,57084.0,57246.0,57412.0,57846.0,57246.0
2024-03-11 10:00:00,57000,Metz,9.0,59.2,15.2,13.4,49.1194420002004,6.18083299965629,France,Moselle,Grand Est,190.0,4171.0,117890.0,116429,116581.0,118489.0,120211.0,120874.0,122696.0
2020-03-24 15:00:00,57070,Saint-Julien-lès-Metz,69.5,,0.0,,49.1311139994689,6.207225,France,Moselle,Grand Est,211.0,456.0,3366.0,3421,3411.0,3373.0,3467.0,3514.0,423.0
2023-01-17 11:00:00,57100,Thionville,4.4,63.85,9.3,9.8,49.3686110119252,6.16083486470134,France,Moselle,Grand Est,211.0,4986.0,40586.0,40701,40477.0,40778.0,41383.0,42163.0,2915.0
2024-09-17 23:00:00,57100,Thionville,7.25,63.85,24.0,9.8,49.3583370001585,6.15694200014625,France,Moselle,Grand Est,211.0,4986.0,40586.0,40701,40477.0,40778.0,41383.0,42163.0,2915.0
2024-09-17 23:00:00,57160,Scy-Chazelles,4.6,73.3,,,49.1075020002343,6.12277499962463,France,Moselle,Grand Est,239.0,442.0,2670.0,2676,2675.0,2675.0,2665.0,2662.0,1916.0
2018-04-12 14:00:00,57175,Gandrange,,,2.0,,49.2713919994693,6.1325,France,Moselle,Grand Est,180.0,411.0,2846.0,2907,2967.0,3028.0,3035.0,3029.0,3028.0
2024-09-18 23:00:00,57600,Forbach,21.3,58.9,18.9,7.6,49.1874199998884,6.91086700017932,France,Moselle,Grand Est,244.0,1646.0,21627.0,21552,21652.0,21597.0,21509.0,21130.0,1325.0
2019-07-10 12:00:00,57640,Malroy,6.3,,1.5,,49.1688475216756,6.21266765659504,France,Moselle,Grand Est,178.0,351.0,360.0,355,351.0,348.0,350.0,351.0,184.0
2021-01-01 01:00:00,57700,Hayange,12.0,,19.9,,49.3247183840929,6.07610576710319,France,Moselle,Grand Est,253.0,1223.0,15776.0,15811,15888.0,16005.0,15994.0,15968.0,16005.0
2024-09-16 08:00:00,57700,Hayange,12.0,,13.1,,49.3374000000503,6.08207000027807,France,Moselle,Grand Est,253.0,1223.0,15776.0,15811,15888.0,16005.0,15994.0,15968.0,16005.0
2024-01-29 17:00:00,58000,Nevers,22.9,26.3,10.4,13.3,46.9966666387206,3.17083735727372,France,Nièvre,Bourgogne-Franche-Comté,190.0,1735.0,33235.0,32990,33279.0,33005.0,32284.0,32830.0,1526.0
2024-09-18 23:00:00,58000,Nevers,21.2,13.4,12.4,7.6,46.9968259997978,3.17109200001237,France,Nièvre,Bourgogne-Franche-Comté,190.0,1735.0,33235.0,32990,33279.0,33005.0,32284.0,32830.0,1526.0
2024-01-29 18:00:00,58230,Saint-Brisson,1.4,65.6,3.2,3.8,47.2750173101874,4.09832992182145,France,Nièvre,Bourgogne-Franche-Comté,559.0,2423.0,143.0,137,133.0,131.0,129.0,135.0,607.0
2024-01-29 18:00:00,58230,Saint-Brisson,1.4,65.6,3.2,3.8,47.2750173101874,4.09832992182145,France,Nièvre,Bourgogne-Franche-Comté,624.0,2990.0,266.0,264,261.0,260.0,257.0,255.0,607.0
2024-09-16 08:00:00,58230,Saint-Brisson,1.9,30.1,10.8,5.0,47.2747599997626,4.09947599964745,France,Nièvre,Bourgogne-Franche-Comté,559.0,2423.0,143.0,137,133.0,131.0,129.0,135.0,607.0
2024-09-16 08:00:00,58230,Saint-Brisson,1.9,30.1,10.8,5.0,47.2747599997626,4.09947599964745,France,Nièvre,Bourgogne-Franche-Comté,624.0,2990.0,266.0,264,261.0,260.0,257.0,255.0,607.0
2018-04-25 02:00:00,59000,Lille,6.8,,9.1,6.98,50.6294439994737,3.090833,France,Nord,Hauts-de-France,27.0,3499.0,232440.0,232787,233098.0,234475.0,236234.0,236710.0,238381.0
2024-09-16 23:00:00,59100,Roubaix,11.0,,9.7,2.8,50.7065350000372,3.18066000012097,France,Nord,Hauts-de-France,31.0,1323.0,96412.0,96990,98089.0,98828.0,98066.0,98892.0,98828.0
2024-09-16 23:00:00,59139,Wattignies,,58.9,,,50.5977400001888,3.0494600000498,France,Nord,Hauts-de-France,36.0,630.0,14485.0,14549,14736.0,15075.0,15372.0,15531.0,858.0
2024-01-29 18:00:00,59180,Cappelle-la-Grande,29.4,15.1,12.0,2.65,50.9959079994751,2.365994,France,Nord,Hauts-de-France,2.0,548.0,7888.0,7899,7909.0,7920.0,7953.0,7899.0,7920.0
2024-09-13 08:00:00,59180,Cappelle-la-Grande,3.5,69.6,13.7,2.65,50.9959400001875,2.36627000018506,France,Nord,Hauts-de-France,2.0,548.0,7888.0,7899,7909.0,7920.0,7953.0,7899.0,7920.0
2018-04-25 02:00:00,59200,Tourcoing,7.0,57.7,10.5,4.5,50.7254499994741,3.159958,France,Nord,Hauts-de-France,36.0,1519.0,97476.0,97368,97442.0,98656.0,99165.0,99011.0,98656.0
2018-12-13 10:00:00,59200,Tourcoing,7.0,57.7,16.8,4.5,50.7241878513227,3.15906044389892,France,Nord,Hauts-de-France,36.0,1519.0,97476.0,97368,97442.0,98656.0,99165.0,99011.0,98656.0
2024-09-16 23:00:00,59200,Tourcoing,7.0,57.7,9.5,4.5,50.7333340002115,3.17361100003655,France,Nord,Hauts-de-France,36.0,1519.0,97476.0,97368,97442.0,98656.0,99165.0,99011.0,98656.0
2018-04-25 02:00:00,59220,Denain,8.78,51.9,10.4,7.6,50.3274999994726,3.4,France,Nord,Hauts-de-France,36.0,1160.0,19714.0,19825,19933.0,19877.0,20415.0,20640.0,19877.0
2024-09-17 23:00:00,59220,Denain,7.5,75.6,15.8,7.6,50.3227600000871,3.39593000027307,France,Nord,Hauts-de-France,36.0,1160.0,19714.0,19825,19933.0,19877.0,20415.0,20640.0,19877.0
2018-04-23 13:00:00,59230,Saint-Amand-les-Eaux,5.35,61.5,,,50.438677999473,3.433458,France,Nord,Hauts-de-France,19.0,3410.0,16147.0,15889,16053.0,15870.0,15997.0,15980.0,862.0
2024-09-17 23:00:00,59230,Saint-Amand-les-Eaux,8.2,56.6,,,50.456470000169,3.42794000027044,France,Nord,Hauts-de-France,19.0,3410.0,16147.0,15889,16053.0,15870.0,15997.0,15980.0,862.0
2018-04-25 02:00:00,59240,Dunkerque,,,10.65,2.53,51.0513889994753,2.423056,France,Nord,Hauts-de-France,5.0,4297.0,88108.0,87353,86865.0,86279.0,86545.0,86788.0,85751.0
2024-09-16 23:00:00,59240,Dunkerque,,,10.8,4.7,51.0485799999799,2.42004000000581,France,Nord,Hauts-de-France,5.0,4297.0,88108.0,87353,86865.0,86279.0,86545.0,86788.0,85751.0
2018-04-25 02:00:00,59244,Cartignies,5.0,42.38,18.03,12.5,50.0930799994718,3.850003,France,Nord,Hauts-de-France,174.0,2662.0,1262.0,1253,1245.0,1246.0,1257.0,1260.0,1246.0
2024-09-17 23:00:00,59244,Cartignies,5.0,67.6,22.1,12.5,50.0922500001161,3.85002999965121,France,Nord,Hauts-de-France,174.0,2662.0,1262.0,1253,1245.0,1246.0,1257.0,1260.0,1246.0
