Nom de la région,Code département,Nom de la commune,population_2016,Code INSEE
Hauts-de-France,80,Bettencourt-Saint-Ouen,630.0,80100.0
Hauts-de-France,80,Bussus-Bussuel,308.0,80155.0
Pays de la Loire,85,Péault,616.0,85171.0
Pays de la Loire,85,Triaize,1034.0,85297.0
Bourgogne-Franche-Comté,89,Vaumort,369.0,89434.0
Auvergne-Rhône-Alpes,03,Coulandon,717.0,3085.0
Provence-Alpes-Côte d'Azur,04,Saint-André-les-Alpes,1027.0,4173.0
Auvergne-Rhône-Alpes,07,Saint-Laurent-les-Bains,138.0,7262.0
Occitanie,11,Villespy,362.0,11439.0
Nouvelle-Aquitaine,16,Chantillac,333.0,16079.0
Nouvelle-Aquitaine,17,Plassay,735.0,17280.0
Nouvelle-Aquitaine,17,Saint-Vaize,650.0,17412.0
Centre-Val de Loire,18,Raymond,213.0,18191.0
Bourgogne-Franche-Comté,21,Allerey,173.0,21009.0
Nouvelle-Aquitaine,24,Jayac,181.0,24215.0
Nouvelle-Aquitaine,24,Saint-Aubin-de-Nabirat,143.0,24375.0
Nouvelle-Aquitaine,24,Saint-Front-sur-Nizonne,159.0,24411.0
Nouvelle-Aquitaine,24,Saint-Pierre-de-Côle,451.0,24485.0
Normandie,27,Saint-Benoît-des-Ombres,144.0,27520.0
Normandie,27,Saint-Germain-sur-Avre,1210.0,27548.0
Bretagne,29,Hanvec,2073.0,29078.0
Bretagne,29,Penmarch,5462.0,29158.0
Bretagne,35,Parigné,1371.0,35215.0
Centre-Val de Loire,37,Saint-Branchs,2635.0,37211.0
Nouvelle-Aquitaine,40,Artassenx,254.0,40012.0
Centre-Val de Loire,45,Boynes,1404.0,45050.0
Occitanie,46,Bagat-en-Quercy,199.0,46014.0
Grand Est,54,Vandeléville,215.0,54545.0
Grand Est,55,Rupt-aux-Nonains,371.0,55447.0
Grand Est,57,Conthil,175.0,57151.0
Grand Est,57,Illange,1922.0,57343.0
Hauts-de-France,59,Beauvois-en-Cambrésis,2103.0,59063.0
Hauts-de-France,59,Hoymille,3430.0,59319.0
Auvergne-Rhône-Alpes,63,Aubiat,894.0,63013.0
Auvergne-Rhône-Alpes,63,La Chapelle-Agnon,370.0,63086.0
Occitanie,65,Guchen,367.0,65212.0
Bourgogne-Franche-Comté,71,Pouilloux,1024.0,71356.0
Auvergne-Rhône-Alpes,74,Saint-Eusèbe,533.0,74231.0
Normandie,76,Criel-sur-Mer,2763.0,76192.0
Normandie,76,Notre-Dame-de-Bliquetuit,762.0,76473.0
Île-de-France,77,Valence-en-Brie,956.0,77480.0
Nouvelle-Aquitaine,79,Coulon,2336.0,79100.0
Occitanie,81,Frausseilles,89.0,81095.0
Provence-Alpes-Côte d'Azur,84,Visan,2044.0,84150.0
Bourgogne-Franche-Comté,89,Cerisiers,1019.0,89066.0
Martinique,972,Macouba,1095.0,972215.0
Provence-Alpes-Côte d'Azur,06,Tourrettes-sur-Loup,4066.0,6148.0
Grand Est,08,Jonval,97.0,8238.0
Grand Est,08,Pure,628.0,8349.0
Occitanie,11,Villerouge-Termenès,150.0,11435.0
Occitanie,12,Argences en Aubrac,1708.0,12223.0
Occitanie,12,Marnhagues-et-Latour,134.0,12139.0
Provence-Alpes-Côte d'Azur,13,Marseille 8e Arrondissement,81946.0,13208.0
Auvergne-Rhône-Alpes,15,Paulhac,428.0,15148.0
Nouvelle-Aquitaine,16,Cognac,19395.0,16102.0
Nouvelle-Aquitaine,16,Parzac,143.0,16255.0
Nouvelle-Aquitaine,17,Taugon,813.0,17439.0
Centre-Val de Loire,18,Marçais,291.0,18136.0
Centre-Val de Loire,18,Thauvenay,343.0,18262.0
Nouvelle-Aquitaine,19,Saint-Jal,648.0,19213.0
Bourgogne-Franche-Comté,21,Dompierre-en-Morvan,217.0,21232.0
Nouvelle-Aquitaine,24,Hautefaye,134.0,24209.0
Auvergne-Rhône-Alpes,26,Bouchet,1525.0,26054.0
Hauts-de-France,80,Molliens-au-Bois,331.0,80553.0
Grand Est,88,Lignéville,323.0,88271.0
Grand Est,88,La Petite-Fosse,83.0,88345.0
Bourgogne-Franche-Comté,89,Laroche-Saint-Cydroine,1281.0,89218.0
Normandie,27,Notre-Dame-du-Hamel,219.0,27442.0
Centre-Val de Loire,28,La Framboisière,346.0,28159.0
Bretagne,29,Saint-Jean-Trolimon,1002.0,29252.0
Occitanie,31,Fenouillet,5128.0,31182.0
Occitanie,31,Merville,5459.0,31341.0
Nouvelle-Aquitaine,33,Civrac-en-Médoc,684.0,33128.0
Bretagne,35,Chavagne,3991.0,35076.0
Auvergne-Rhône-Alpes,38,Sonnay,1263.0,38496.0
Bourgogne-Franche-Comté,39,Dampierre,1162.0,39190.0
Bourgogne-Franche-Comté,39,Lent,150.0,39292.0
Nouvelle-Aquitaine,19,Bar,320.0,19016.0
Bourgogne-Franche-Comté,21,Esbarres,727.0,21249.0
Bourgogne-Franche-Comté,25,Montbenoît,410.0,25390.0
Bourgogne-Franche-Comté,58,La Chapelle-Saint-André,335.0,58058.0
Nouvelle-Aquitaine,86,Senillé-Saint-Sauveur,1902.0,86245.0
Grand Est,54,Limey-Remenauville,282.0,54316.0
Normandie,76,Saint-Vaast-Dieppedalle,367.0,76653.0
Centre-Val de Loire,45,Coulmiers,556.0,45109.0
Grand Est,52,Saint-Thiébault,246.0,52455.0
Hauts-de-France,02,Monthiers,165.0,2509.0
Hauts-de-France,02,Origny-en-Thiérache,1493.0,2574.0
Nouvelle-Aquitaine,24,Fouleix,242.0,24190.0
Normandie,27,Amfreville-sur-Iton,843.0,27014.0
Nouvelle-Aquitaine,64,Garos,258.0,64234.0
Occitanie,65,Ouzous,216.0,65352.0
Bourgogne-Franche-Comté,70,La Rochelle,39.0,70450.0
Bourgogne-Franche-Comté,71,La Chapelle-sous-Uchon,185.0,71096.0
Bourgogne-Franche-Comté,71,Serley,609.0,71516.0
Auvergne-Rhône-Alpes,73,Sainte-Hélène-sur-Isère,1204.0,73241.0
Nouvelle-Aquitaine,86,Port-de-Piles,575.0,86195.0
Île-de-France,92,Montrouge,49372.0,92049.0
Île-de-France,95,Vétheuil,866.0,95651.0
Grand Est,55,Rarécourt,226.0,55416.0
Auvergne-Rhône-Alpes,63,Coudes,1242.0,63121.0
Auvergne-Rhône-Alpes,63,Olby,795.0,63257.0
Nouvelle-Aquitaine,64,Estérençuby,355.0,64218.0
Occitanie,65,Nestier,161.0,65327.0
Grand Est,68,Bergholtz,1098.0,68029.0
Auvergne-Rhône-Alpes,69,Claveisolles,757.0,69060.0
Bourgogne-Franche-Comté,70,Liévans,146.0,70303.0
Bourgogne-Franche-Comté,71,Montmelard,355.0,71316.0
Grand Est,10,Coussegrey,199.0,10112.0
Grand Est,10,Fontaine,266.0,10150.0
Occitanie,12,Saint-Félix-de-Sorgues,229.0,12222.0
Auvergne-Rhône-Alpes,15,Thiézac,628.0,15236.0
Nouvelle-Aquitaine,19,Saint-Bonnet-Avalouze,232.0,19185.0
Auvergne-Rhône-Alpes,38,Hières-sur-Amby,1247.0,38190.0
Auvergne-Rhône-Alpes,43,Saint-Hilaire,164.0,43193.0
Grand Est,52,Vignory,251.0,52524.0
Occitanie,30,Notre-Dame-de-la-Rouvière,413.0,30190.0
Nouvelle-Aquitaine,33,Pujols-sur-Ciron,807.0,33343.0
Occitanie,34,Octon,521.0,34186.0
Auvergne-Rhône-Alpes,38,Saint-Martin-de-Clelles,185.0,38419.0
Auvergne-Rhône-Alpes,42,Boisset-Saint-Priest,1227.0,42021.0
Nouvelle-Aquitaine,47,Beaugas,363.0,47023.0
Grand Est,54,Villecey-sur-Mad,341.0,54570.0
Grand Est,54,Neuviller-lès-Badonviller,94.0,54398.0
Normandie,50,Les Pieux,3323.0,50402.0
Auvergne-Rhône-Alpes,03,Loddes,164.0,3147.0
Normandie,50,Sainte-Marie-du-Mont,743.0,50509.0
Bourgogne-Franche-Comté,58,Château-Chinon (Campagne),565.0,58063.0
Grand Est,67,Rosteig,555.0,67413.0
Grand Est,55,Couvonges,162.0,55134.0
Hauts-de-France,80,Villecourt,59.0,80794.0
Normandie,27,Le Landin,204.0,27363.0
Occitanie,30,Saint-Nazaire,1232.0,30288.0
Occitanie,32,Nougaroulet,387.0,32298.0
Centre-Val de Loire,36,Villegongis,117.0,36242.0
Bourgogne-Franche-Comté,39,Saint-Cyr-Montmalin,234.0,39479.0
Auvergne-Rhône-Alpes,42,Châtelneuf,336.0,42054.0
Nouvelle-Aquitaine,47,Fauillet,857.0,47095.0
Grand Est,52,Lanty-sur-Aube,127.0,52272.0
Pays de la Loire,53,Larchamp,1128.0,53126.0
Pays de la Loire,53,Saint-Pierre-sur-Erve,142.0,53248.0
Hauts-de-France,02,Beaumé,97.0,2055.0
Grand Est,08,Ardeuil-et-Montfauxelles,71.0,8018.0
Grand Est,10,Faux-Villecerf,223.0,10145.0
Occitanie,12,Les Costes-Gozon,187.0,12078.0
Normandie,14,Guéron,252.0,14322.0
Centre-Val de Loire,18,Chalivoy-Milon,446.0,18045.0
Normandie,61,Tinchebray-Bocage,5062.0,61486.0
Nouvelle-Aquitaine,24,Saint-Vivien,270.0,24514.0
Auvergne-Rhône-Alpes,63,Chastreix,237.0,63098.0
Grand Est,55,Burey-la-Côte,90.0,55089.0
Auvergne-Rhône-Alpes,43,Vielprat,51.0,43263.0
Bretagne,29,Lennon,823.0,29123.0
Nouvelle-Aquitaine,16,Tourriers,767.0,16383.0
Bourgogne-Franche-Comté,70,Battrans,233.0,70054.0
Grand Est,51,Val-de-Vesle,926.0,51571.0
Bretagne,29,Quimper,66743.0,29232.0
Grand Est,57,Verny,2057.0,57708.0
Bourgogne-Franche-Comté,71,Mornay,128.0,71323.0
Bretagne,22,Caouënnec-Lanvézéac,889.0,22030.0
Bourgogne-Franche-Comté,21,Alise-Sainte-Reine,593.0,21008.0
Grand Est,52,Guyonvelle,109.0,52233.0
Nouvelle-Aquitaine,40,Saint-Vincent-de-Paul,3323.0,40283.0
Nouvelle-Aquitaine,64,Mazerolles,1119.0,64374.0
Grand Est,55,Belrain,40.0,55044.0
Grand Est,51,Vauclerc,521.0,51598.0
Occitanie,46,Calamane,472.0,46046.0
Grand Est,51,Aulnay-l'Aître,175.0,51022.0
Occitanie,31,Chein-Dessus,191.0,31140.0
Auvergne-Rhône-Alpes,73,Rochefort,233.0,73214.0
Hauts-de-France,62,Quilen,58.0,62682.0
Grand Est,10,La Fosse-Corduan,220.0,10157.0
Bretagne,56,Crédin,1573.0,56047.0
Hauts-de-France,59,Neuf-Mesnil,1342.0,59424.0
Hauts-de-France,59,Strazeele,974.0,59582.0
Hauts-de-France,62,Bomy,630.0,62153.0
Hauts-de-France,62,Saint-Hilaire-Cottes,819.0,62750.0
Nouvelle-Aquitaine,64,Susmiou,373.0,64530.0
Occitanie,65,Bettes,52.0,65091.0
Grand Est,67,Fort-Louis,302.0,67142.0
Grand Est,68,Roderen,919.0,68279.0
Hauts-de-France,02,Villers-Agron-Aiguizy,80.0,2809.0
Occitanie,09,Les Cabannes,343.0,9070.0
Occitanie,11,Cumiès,38.0,11114.0
Auvergne-Rhône-Alpes,15,Condat,1034.0,15054.0
Nouvelle-Aquitaine,17,Neuvicq-le-Château,338.0,17261.0
Bourgogne-Franche-Comté,21,Dijon,159031.0,21231.0
Bourgogne-Franche-Comté,25,Gellin,247.0,25263.0
Auvergne-Rhône-Alpes,26,Mirabel-et-Blacons,1083.0,26183.0
Normandie,27,Barneville-sur-Seine,544.0,27039.0
Île-de-France,78,Fontenay-Mauvoisin,377.0,78245.0
Hauts-de-France,80,Fescamps,146.0,80306.0
Hauts-de-France,80,Longuevillette,77.0,80491.0
Nouvelle-Aquitaine,86,Queaux,519.0,86203.0
Grand Est,88,Senones,2506.0,88451.0
Île-de-France,77,Gretz-Armainvilliers,8793.0,77215.0
Nouvelle-Aquitaine,79,Épannes,876.0,79112.0
Hauts-de-France,80,Bertrancourt,232.0,80095.0
Hauts-de-France,80,Velennes,147.0,80786.0
Occitanie,82,Marsac,171.0,82104.0
Bourgogne-Franche-Comté,89,Dracy,223.0,89147.0
Hauts-de-France,02,Chivres-Val,550.0,2190.0
Hauts-de-France,02,Villers-Saint-Christophe,451.0,2815.0
Provence-Alpes-Côte d'Azur,05,Nossage-et-Bénévent,16.0,5094.0
Occitanie,09,Mauvezin-de-Sainte-Croix,36.0,9184.0
Occitanie,09,Saint-Quirc,382.0,9275.0
Provence-Alpes-Côte d'Azur,13,Cabriès,10033.0,13019.0
Normandie,14,Langrune-sur-Mer,1788.0,14354.0
Nouvelle-Aquitaine,16,Champagne-Vigny,252.0,16075.0
Nouvelle-Aquitaine,24,Valeuil,363.0,24561.0
Nouvelle-Aquitaine,24,Varennes,468.0,24566.0
Auvergne-Rhône-Alpes,26,Crozes-Hermitage,661.0,26110.0
Auvergne-Rhône-Alpes,26,Saint-Sauveur-Gouvernet,189.0,26329.0
Centre-Val de Loire,28,Laons,706.0,28206.0
Bretagne,29,Elliant,3474.0,29049.0
Occitanie,09,Allières,72.0,9007.0
Occitanie,09,Le Vernet,699.0,9331.0
Occitanie,12,Campagnac,459.0,12047.0
Occitanie,12,La Couvertoirade,188.0,12082.0
Nouvelle-Aquitaine,23,La Villetelle,170.0,23266.0
Occitanie,11,Montolieu,870.0,11253.0
Provence-Alpes-Côte d'Azur,13,Marseille 15e Arrondissement,76731.0,13215.0
Nouvelle-Aquitaine,40,Josse,868.0,40129.0
Nouvelle-Aquitaine,17,Villemorin,87.0,17473.0
Hauts-de-France,59,Drincham,257.0,59182.0
Pays de la Loire,72,Arçonnay,2068.0,72006.0
Bourgogne-Franche-Comté,58,Montapas,288.0,58171.0
Occitanie,66,Bouleternère,939.0,66023.0
Bourgogne-Franche-Comté,89,Vault-de-Lugny,310.0,89433.0
Occitanie,48,Noalhac,98.0,48106.0
Auvergne-Rhône-Alpes,73,Montsapey,61.0,73175.0
Auvergne-Rhône-Alpes,73,La Biolle,2505.0,73043.0
Auvergne-Rhône-Alpes,01,Peyriat,168.0,1293.0
Hauts-de-France,02,Dhuys et Morin-en-Brie,830.0,2458.0
Hauts-de-France,02,Leuilly-sous-Coucy,420.0,2423.0
Hauts-de-France,02,Viel-Arcy,186.0,2797.0
Provence-Alpes-Côte d'Azur,04,Sisteron,7586.0,4209.0
Auvergne-Rhône-Alpes,07,Saint-Laurent-sous-Coiron,104.0,7263.0
Occitanie,09,Bethmale,96.0,9055.0
Grand Est,10,Baroville,324.0,10032.0
Occitanie,12,Boussac,590.0,12032.0
Normandie,14,Rosel,566.0,14542.0
Bourgogne-Franche-Comté,21,Colombier,62.0,21184.0
Bretagne,22,La Vicomté-sur-Rance,1084.0,22385.0
Normandie,27,Voiscreville,130.0,27699.0
Centre-Val de Loire,28,Authon-du-Perche,1227.0,28018.0
Centre-Val de Loire,28,Villampuy,321.0,28410.0
Nouvelle-Aquitaine,33,Cestas,17087.0,33122.0
Nouvelle-Aquitaine,33,Guîtres,1618.0,33198.0
Nouvelle-Aquitaine,33,Lugasson,301.0,33258.0
Occitanie,34,Péret,1022.0,34197.0
Bourgogne-Franche-Comté,39,Foncine-le-Bas,205.0,39227.0
Occitanie,46,Cassagnes,193.0,46061.0
Occitanie,46,Montcléra,280.0,46200.0
Occitanie,46,Puybrun,998.0,46229.0
Occitanie,46,Vire-sur-Lot,389.0,46336.0
Hauts-de-France,80,Lesbœufs,179.0,80472.0
Provence-Alpes-Côte d'Azur,84,Lioux,279.0,84066.0
Grand Est,88,Ambacourt,313.0,88006.0
Grand Est,88,Hagécourt,118.0,88226.0
Grand Est,88,Saint-Remimont,236.0,88434.0
Bourgogne-Franche-Comté,89,Pasilly,52.0,89290.0
Grand Est,57,Rosselange,2731.0,57597.0
Bourgogne-Franche-Comté,58,Ouagne,157.0,58200.0
Bourgogne-Franche-Comté,58,Villapourçon,427.0,58309.0
Hauts-de-France,60,Liancourt,7055.0,60360.0
Hauts-de-France,62,Meurchin,3836.0,62573.0
Grand Est,68,Frœningen,735.0,68099.0
Bourgogne-Franche-Comté,70,Le Magnoray,96.0,70316.0
Pays de la Loire,72,Courgenard,506.0,72105.0
Pays de la Loire,72,Lombron,1940.0,72165.0
Auvergne-Rhône-Alpes,74,Entremont,679.0,74110.0
Normandie,27,Parville,328.0,27451.0
Occitanie,31,Gouaux-de-Luchon,47.0,31222.0
Occitanie,32,Aurensan,140.0,32017.0
Bretagne,35,Baguer-Pican,1672.0,35010.0
Auvergne-Rhône-Alpes,42,La Grand-Croix,5135.0,42103.0
Auvergne-Rhône-Alpes,43,Esplantas-Vazeilles,132.0,43090.0
Centre-Val de Loire,45,Viglain,882.0,45336.0
Occitanie,46,Montcabrier,358.0,46199.0
Grand Est,54,Tucquegnieux,2518.0,54536.0
Grand Est,57,Rodalbe,251.0,57587.0
Hauts-de-France,59,Mérignies,3147.0,59398.0
Hauts-de-France,60,Crillon,489.0,60180.0
Hauts-de-France,60,Dives,404.0,60198.0
Hauts-de-France,60,Quesmy,187.0,60519.0
Nouvelle-Aquitaine,64,Lichos,137.0,64341.0
Occitanie,66,Argelès-sur-Mer,10543.0,66008.0
Normandie,76,Jumièges,1770.0,76378.0
Île-de-France,77,Serris,8930.0,77449.0
Île-de-France,78,La Celle-les-Bordes,861.0,78125.0
Grand Est,88,Basse-sur-le-Rupt,895.0,88037.0
Bourgogne-Franche-Comté,89,Sainte-Vertu,92.0,89371.0
Auvergne-Rhône-Alpes,01,Béon,472.0,1039.0
Hauts-de-France,02,Montaigu,766.0,2498.0
Provence-Alpes-Côte d'Azur,05,Saléon,96.0,5159.0
Auvergne-Rhône-Alpes,07,Charnas,928.0,7056.0
Normandie,14,May-sur-Orne,1975.0,14408.0
Auvergne-Rhône-Alpes,15,Chaudes-Aigues,912.0,15045.0
Nouvelle-Aquitaine,17,Ardillières,857.0,17018.0
Nouvelle-Aquitaine,19,Reygade,196.0,19171.0
Bourgogne-Franche-Comté,21,Flavigny-sur-Ozerain,308.0,21271.0
Bourgogne-Franche-Comté,21,Poncey-sur-l'Ignon,72.0,21494.0
Bretagne,22,Bourbriac,2385.0,22013.0
Bourgogne-Franche-Comté,25,Morteau,7270.0,25411.0
Normandie,27,Garennes-sur-Eure,1918.0,27278.0
Occitanie,30,Uzès,8859.0,30334.0
Occitanie,32,Bédéchan,164.0,32040.0
Occitanie,32,Lourties-Monbrun,153.0,32216.0
Nouvelle-Aquitaine,33,Coirac,207.0,33131.0
Bourgogne-Franche-Comté,39,Saint-Jean-d'Étreux,157.0,39484.0
Auvergne-Rhône-Alpes,42,Margerie-Chantagret,817.0,42137.0
Centre-Val de Loire,45,Saint-Lyé-la-Forêt,1171.0,45289.0
Normandie,50,Gonneville-Le Theil,1620.0,50209.0
Pays de la Loire,53,Cosmes,294.0,53075.0
Pays de la Loire,53,Saint-Pierre-des-Nids,2020.0,53246.0
Hauts-de-France,02,Épagny,342.0,2277.0
Hauts-de-France,02,Nogent-l'Artaud,2224.0,2555.0
Grand Est,08,Marlemont,144.0,8277.0
Grand Est,10,Balnot-la-Grange,122.0,10028.0
Occitanie,11,Badens,813.0,11023.0
Nouvelle-Aquitaine,17,Matha,2234.0,17224.0
Nouvelle-Aquitaine,19,Rosiers-d'Égletons,1106.0,19176.0
Bretagne,22,Trébry,836.0,22345.0
Bourgogne-Franche-Comté,25,Aibre,481.0,25008.0
Auvergne-Rhône-Alpes,26,Allex,2573.0,26006.0
Grand Est,55,Chauvency-Saint-Hubert,254.0,55110.0
Bretagne,56,Arzon,2130.0,56005.0
Grand Est,57,Chambrey,350.0,57126.0
Grand Est,57,Guinzeling,69.0,57278.0
Grand Est,57,Saint-Louis,681.0,57618.0
Hauts-de-France,59,Herrin,429.0,59304.0
Occitanie,65,La Barthe-de-Neste,1259.0,65069.0
Grand Est,67,Gertwiller,1277.0,67155.0
Grand Est,67,Schœnenbourg,699.0,67455.0
Grand Est,68,Ottmarsheim,1849.0,68253.0
Pays de la Loire,72,La Bosse,135.0,72040.0
Auvergne-Rhône-Alpes,74,Habère-Poche,1448.0,74140.0
Île-de-France,77,Quiers,670.0,77381.0
Hauts-de-France,80,Clairy-Saulchoix,378.0,80198.0
Hauts-de-France,80,Hallivillers,156.0,80407.0
Occitanie,81,Tauriac,338.0,81293.0
Pays de la Loire,85,Nesmy,2903.0,85160.0
Nouvelle-Aquitaine,86,Archigny,1125.0,86009.0
Bourgogne-Franche-Comté,70,Semmadon,124.0,70486.0
Nouvelle-Aquitaine,17,Saint-Médard-d'Aunis,2284.0,17373.0
Nouvelle-Aquitaine,33,Beychac-et-Caillau,2219.0,33049.0
Occitanie,65,Hibarette,240.0,65220.0
Normandie,50,Lingreville,1020.0,50272.0
Bourgogne-Franche-Comté,21,Saint-Broing-les-Moines,200.0,21543.0
Nouvelle-Aquitaine,24,Nontron,3212.0,24311.0
Bourgogne-Franche-Comté,58,Lormes,1320.0,58145.0
Hauts-de-France,59,Capinghem,2453.0,59128.0
Hauts-de-France,60,Neuville-Bosc,540.0,60452.0
Hauts-de-France,60,Orrouy,602.0,60481.0
Nouvelle-Aquitaine,64,Léren,222.0,64334.0
Nouvelle-Aquitaine,64,Saint-Esteben,422.0,64476.0
Auvergne-Rhône-Alpes,74,Peillonnex,1443.0,74209.0
Normandie,76,Harfleur,8501.0,76341.0
Grand Est,10,Merrey-sur-Arce,329.0,10232.0
Normandie,14,Agy,291.0,14003.0
Auvergne-Rhône-Alpes,15,Leyvaux,40.0,15105.0
Bretagne,22,Plélauff,680.0,22181.0
Nouvelle-Aquitaine,23,Saint-Alpinien,277.0,23179.0
Nouvelle-Aquitaine,24,Saint-Laurent-des-Vignes,898.0,24437.0
Bourgogne-Franche-Comté,25,Dung,667.0,25207.0
Auvergne-Rhône-Alpes,26,Saint-Paul-lès-Romans,1869.0,26323.0
Bretagne,29,Bodilis,1634.0,29010.0
Occitanie,31,Seyre,134.0,31546.0
Nouvelle-Aquitaine,33,Noaillac,457.0,33306.0
Occitanie,34,Saint-Guilhem-le-Désert,264.0,34261.0
Bourgogne-Franche-Comté,39,Châtenois,389.0,39121.0
Auvergne-Rhône-Alpes,42,Saint-Genest-Malifaux,2999.0,42224.0
Auvergne-Rhône-Alpes,43,Le Pertuis,460.0,43150.0
Auvergne-Rhône-Alpes,43,Saint-Jean-d'Aubrigoux,181.0,43196.0
Pays de la Loire,49,Trélazé,14642.0,49353.0
Normandie,50,Servigny,201.0,50573.0
Grand Est,54,Blémerey,70.0,54078.0
Grand Est,54,Houdelmont,219.0,54264.0
Hauts-de-France,60,Chambors,320.0,60140.0
Hauts-de-France,60,Fitz-James,2506.0,60234.0
Auvergne-Rhône-Alpes,63,Ceyssat,703.0,63071.0
Auvergne-Rhône-Alpes,63,Labessette,62.0,63183.0
Occitanie,65,Capvern,1330.0,65127.0
Normandie,76,Veulettes-sur-Mer,285.0,76736.0
Île-de-France,78,Andelu,478.0,78013.0
Provence-Alpes-Côte d'Azur,84,Vacqueyras,1322.0,84136.0
Bourgogne-Franche-Comté,90,Bourg-sous-Châtelet,115.0,90016.0
Centre-Val de Loire,28,Coulombs,1383.0,28113.0
Bretagne,29,Poullan-sur-Mer,1610.0,29226.0
Occitanie,30,Milhaud,5807.0,30169.0
Occitanie,30,Saint-Denis,301.0,30247.0
Centre-Val de Loire,37,Saint-Roch,1283.0,37237.0
Pays de la Loire,49,Varrains,1273.0,49362.0
Normandie,50,Blosville,310.0,50059.0
Normandie,50,Hudimesnil,896.0,50252.0
Normandie,50,Saint-Jean-de-la-Rivière,358.0,50490.0
Grand Est,51,Montbré,262.0,51375.0
Grand Est,52,Champsevraine,750.0,52083.0
Grand Est,52,Humbécourt,804.0,52244.0
Pays de la Loire,53,Saint-Jean-sur-Mayenne,1701.0,53229.0
Provence-Alpes-Côte d'Azur,04,Noyers-sur-Jabron,524.0,4139.0
Provence-Alpes-Côte d'Azur,04,La Rochette,68.0,4170.0
Provence-Alpes-Côte d'Azur,06,Andon,595.0,6003.0
Normandie,14,Cabourg,3698.0,14117.0
Auvergne-Rhône-Alpes,15,Pierrefort,926.0,15152.0
Nouvelle-Aquitaine,17,Sonnac,525.0,17428.0
Centre-Val de Loire,18,Lunery,1597.0,18133.0
Nouvelle-Aquitaine,19,Lagleygeolle,229.0,19099.0
Bourgogne-Franche-Comté,21,Fain-lès-Montbard,306.0,21259.0
Auvergne-Rhône-Alpes,26,Colonzelle,564.0,26099.0
Auvergne-Rhône-Alpes,26,Le Poët-Sigillat,120.0,26244.0
Auvergne-Rhône-Alpes,26,Saint-Gervais-sur-Roubion,1020.0,26305.0
Grand Est,55,Inor,194.0,55250.0
Bourgogne-Franche-Comté,58,Marigny-l'Église,304.0,58157.0
Hauts-de-France,60,Saint-Sulpice,1130.0,60598.0
Grand Est,67,Dambach-la-Ville,2195.0,67084.0
Bourgogne-Franche-Comté,71,Navilly,443.0,71329.0
Bourgogne-Franche-Comté,71,Solutré-Pouilly,364.0,71526.0
Pays de la Loire,72,Mont-Saint-Jean,659.0,72211.0
Normandie,76,Mannevillette,853.0,76409.0
Île-de-France,77,Vinantes,385.0,77525.0
Bourgogne-Franche-Comté,89,Saint-Père,324.0,89364.0
Bourgogne-Franche-Comté,90,Foussemagne,940.0,90049.0
Bourgogne-Franche-Comté,90,Saint-Germain-le-Châtelet,668.0,90091.0
Bourgogne-Franche-Comté,39,Molain,111.0,39336.0
Grand Est,57,Rochonvillers,194.0,57586.0
Grand Est,57,Vatimont,325.0,57698.0
Bourgogne-Franche-Comté,58,Chaumot,164.0,58069.0
Hauts-de-France,59,Saint-Jans-Cappel,1780.0,59535.0
Nouvelle-Aquitaine,64,Sault-de-Navailles,896.0,64510.0
Occitanie,65,Saléchan,269.0,65398.0
Grand Est,67,Waltenheim-sur-Zorn,665.0,67516.0
Bourgogne-Franche-Comté,70,Errevet,262.0,70215.0
Bourgogne-Franche-Comté,71,Sassenay,1630.0,71502.0
Auvergne-Rhône-Alpes,74,Chêne-en-Semine,490.0,74068.0
Hauts-de-France,02,Braye,122.0,2118.0
Hauts-de-France,02,Dizy-le-Gros,775.0,2264.0
Hauts-de-France,02,Licy-Clignon,77.0,2428.0
Normandie,14,Bonnemaison,410.0,14084.0
Bourgogne-Franche-Comté,21,Velogny,36.0,21662.0
Occitanie,32,Bretagne-d'Armagnac,446.0,32064.0
Centre-Val de Loire,36,Villentrois,605.0,36244.0
Centre-Val de Loire,37,Reignac-sur-Indre,1234.0,37192.0
Centre-Val de Loire,45,Saint-Cyr-en-Val,3397.0,45272.0
Occitanie,46,Saint-Maurice-en-Quercy,226.0,46279.0
Nouvelle-Aquitaine,47,Pompiey,229.0,47207.0
Normandie,50,Villedieu-les-Poêles-Rouffigny,4036.0,50639.0
Grand Est,52,Doulevant-le-Château,381.0,52178.0
Nouvelle-Aquitaine,79,Souvigné,953.0,79319.0
Nouvelle-Aquitaine,86,Sommières-du-Clain,818.0,86264.0
Nouvelle-Aquitaine,23,Chambonchard,84.0,23046.0
Grand Est,08,Poix-Terron,838.0,8341.0
Île-de-France,95,Béthemont-la-Forêt,424.0,95061.0
Nouvelle-Aquitaine,19,Saint-Pardoux-l'Ortigier,487.0,19234.0
Normandie,27,La Goulafrière,167.0,27289.0
Occitanie,30,Allègre-les-Fumades,895.0,30008.0
Occitanie,31,Grenade,8874.0,31232.0
Occitanie,31,Saint-Paul-sur-Save,1597.0,31507.0
Centre-Val de Loire,36,Saint-Aigny,290.0,36178.0
Nouvelle-Aquitaine,40,Eugénie-les-Bains,462.0,40097.0
Centre-Val de Loire,41,Lestiou,292.0,41114.0
Auvergne-Rhône-Alpes,43,Cerzat,212.0,43044.0
Auvergne-Rhône-Alpes,43,Solignac-sur-Loire,1296.0,43241.0
Occitanie,46,Frayssinet,313.0,46113.0
